orig_index,perplexity,ppl_tokens,model
3473,14.597454555034394,794,EleutherAI/pythia-1.4b
3474,16.953966102695404,510,EleutherAI/pythia-1.4b
3475,17.0900096609149,888,EleutherAI/pythia-1.4b
3476,6.196776312475263,192,EleutherAI/pythia-1.4b
3477,16.670577893758594,1034,EleutherAI/pythia-1.4b
3478,16.278989179511576,367,EleutherAI/pythia-1.4b
3479,19.31720502682538,453,EleutherAI/pythia-1.4b
3480,21.26390698085745,399,EleutherAI/pythia-1.4b
3481,133.83515144201698,19,EleutherAI/pythia-1.4b
3482,13.666838525333935,286,EleutherAI/pythia-1.4b
3483,4.637076953739012,279,EleutherAI/pythia-1.4b
3484,39.667935220484004,1058,EleutherAI/pythia-1.4b
3485,17.169251802725626,394,EleutherAI/pythia-1.4b
3486,12.552320609810447,387,EleutherAI/pythia-1.4b
3487,5.99532846898958,224,EleutherAI/pythia-1.4b
3488,57.15469763700993,226,EleutherAI/pythia-1.4b
3489,33.889472798587015,693,EleutherAI/pythia-1.4b
3490,18.933295179048113,303,EleutherAI/pythia-1.4b
3491,6.173858846816771,124,EleutherAI/pythia-1.4b
3492,28.585573686126573,1069,EleutherAI/pythia-1.4b
3493,16.559948634906256,776,EleutherAI/pythia-1.4b
3494,16.168533680373514,261,EleutherAI/pythia-1.4b
3495,16.22391498393237,406,EleutherAI/pythia-1.4b
3496,14.747585553931215,394,EleutherAI/pythia-1.4b
3497,14.557933609989686,345,EleutherAI/pythia-1.4b
3498,4.785289442392724,151,EleutherAI/pythia-1.4b
3499,60.07879026171316,1208,EleutherAI/pythia-1.4b
3500,5.5085678408023275,498,EleutherAI/pythia-1.4b
3501,13.198653825316992,550,EleutherAI/pythia-1.4b
3502,3.5532542355833674,521,EleutherAI/pythia-1.4b
3503,9.952342313915718,324,EleutherAI/pythia-1.4b
3504,5.732423176555724,461,EleutherAI/pythia-1.4b
3505,11.343759506021383,5411,EleutherAI/pythia-1.4b
3506,21.338491248137768,161,EleutherAI/pythia-1.4b
3507,6.943491173336714,32,EleutherAI/pythia-1.4b
3508,29.29065586728056,284,EleutherAI/pythia-1.4b
3509,18.96450844661822,391,EleutherAI/pythia-1.4b
3510,21.137279135491926,700,EleutherAI/pythia-1.4b
3511,3.757157316669623,209,EleutherAI/pythia-1.4b
3512,4.708797257600158,156,EleutherAI/pythia-1.4b
3513,3.5587001486667096,639,EleutherAI/pythia-1.4b
3514,8.618233379721028,301,EleutherAI/pythia-1.4b
3515,24.33395828654803,234,EleutherAI/pythia-1.4b
3516,25.604412793582288,14,EleutherAI/pythia-1.4b
3517,13.93264526605682,258,EleutherAI/pythia-1.4b
3518,37.1115351282421,69,EleutherAI/pythia-1.4b
3519,53.971699481891264,278,EleutherAI/pythia-1.4b
3520,6.087367022900654,670,EleutherAI/pythia-1.4b
3521,4.484147335549266,397,EleutherAI/pythia-1.4b
3522,4.7836753384750645,596,EleutherAI/pythia-1.4b
3523,10.149682428286509,158,EleutherAI/pythia-1.4b
3524,42.63128068060618,404,EleutherAI/pythia-1.4b
3525,4.607955325339993,241,EleutherAI/pythia-1.4b
3526,4.6570198914058185,555,EleutherAI/pythia-1.4b
3527,22.039018386948143,331,EleutherAI/pythia-1.4b
3528,21.43409526988256,58,EleutherAI/pythia-1.4b
3529,10.401923743600744,1595,EleutherAI/pythia-1.4b
3530,13.067599316356096,386,EleutherAI/pythia-1.4b
3531,7.468582578555909,954,EleutherAI/pythia-1.4b
3532,16.283934596507066,61,EleutherAI/pythia-1.4b
3533,24.83781514866737,376,EleutherAI/pythia-1.4b
3534,6.641554657464409,248,EleutherAI/pythia-1.4b
3535,5.348063681415542,116,EleutherAI/pythia-1.4b
3536,24.07795822220456,340,EleutherAI/pythia-1.4b
3537,9.528969651795892,653,EleutherAI/pythia-1.4b
3538,14.619407404216702,826,EleutherAI/pythia-1.4b
3539,9.492924140811859,135,EleutherAI/pythia-1.4b
3540,18.630751258233218,459,EleutherAI/pythia-1.4b
3541,20.5454697535374,1060,EleutherAI/pythia-1.4b
3542,36.84081172874817,163,EleutherAI/pythia-1.4b
3543,18.198493495589204,1337,EleutherAI/pythia-1.4b
3544,5.332567204848745,222,EleutherAI/pythia-1.4b
3545,36.264926733217386,1056,EleutherAI/pythia-1.4b
3546,4.490529613313731,415,EleutherAI/pythia-1.4b
3547,16.030971068014008,773,EleutherAI/pythia-1.4b
3548,25.492340842836906,280,EleutherAI/pythia-1.4b
3549,10.719107257889863,1031,EleutherAI/pythia-1.4b
3550,13.411486429777144,719,EleutherAI/pythia-1.4b
3551,11.730262388222036,316,EleutherAI/pythia-1.4b
3552,29.78469198590636,562,EleutherAI/pythia-1.4b
3553,24.642416447072122,667,EleutherAI/pythia-1.4b
3554,32.36799061697653,728,EleutherAI/pythia-1.4b
3555,19.69472301896115,260,EleutherAI/pythia-1.4b
3556,12.984938163198475,1102,EleutherAI/pythia-1.4b
3557,20.714668361342053,590,EleutherAI/pythia-1.4b
3558,3.8860492569036746,302,EleutherAI/pythia-1.4b
3559,10.6302628561625,1038,EleutherAI/pythia-1.4b
3560,6.585852684504982,438,EleutherAI/pythia-1.4b
3561,8.710575887501399,987,EleutherAI/pythia-1.4b
3562,5.594036643014825,279,EleutherAI/pythia-1.4b
3563,4.542035603079956,464,EleutherAI/pythia-1.4b
3564,8.992028073018714,291,EleutherAI/pythia-1.4b
3565,89.254283187126,39,EleutherAI/pythia-1.4b
3566,17.02678760947345,554,EleutherAI/pythia-1.4b
3567,9.863635744549773,14,EleutherAI/pythia-1.4b
3568,3.020206546761231,587,EleutherAI/pythia-1.4b
3569,3.603231299527643,491,EleutherAI/pythia-1.4b
3570,4.400982692138657,236,EleutherAI/pythia-1.4b
3571,19.55704353239226,391,EleutherAI/pythia-1.4b
3572,4.737727586419389,205,EleutherAI/pythia-1.4b
3573,26.093701267792323,759,EleutherAI/pythia-1.4b
3574,8.635516725616014,767,EleutherAI/pythia-1.4b
3575,4.875465181835673,311,EleutherAI/pythia-1.4b
3576,14.08515065729488,519,EleutherAI/pythia-1.4b
3577,8.695915906316614,102,EleutherAI/pythia-1.4b
3578,9.57583305712713,1028,EleutherAI/pythia-1.4b
3579,41.05183940426789,373,EleutherAI/pythia-1.4b
3580,15.350806781271316,361,EleutherAI/pythia-1.4b
3581,4.485566261054356,590,EleutherAI/pythia-1.4b
3582,12.652609683221531,307,EleutherAI/pythia-1.4b
3583,16.96150232707406,559,EleutherAI/pythia-1.4b
3584,27.828290372397262,1334,EleutherAI/pythia-1.4b
3585,15.091128228080043,532,EleutherAI/pythia-1.4b
3586,21.05226252166849,447,EleutherAI/pythia-1.4b
3587,11.507830707830198,636,EleutherAI/pythia-1.4b
3588,20.728763442000968,400,EleutherAI/pythia-1.4b
3589,11.798996419779114,763,EleutherAI/pythia-1.4b
3590,18.66887520990333,812,EleutherAI/pythia-1.4b
3591,10.424744436332613,623,EleutherAI/pythia-1.4b
3592,18.9796252917783,27,EleutherAI/pythia-1.4b
3593,13.123486983679673,487,EleutherAI/pythia-1.4b
3594,8.936764634217026,267,EleutherAI/pythia-1.4b
3595,29.722075394238555,245,EleutherAI/pythia-1.4b
3596,12.365610599177193,1086,EleutherAI/pythia-1.4b
3597,14.381609873823999,340,EleutherAI/pythia-1.4b
3598,4.921593989506412,162,EleutherAI/pythia-1.4b
3599,5.138742477676077,281,EleutherAI/pythia-1.4b
3600,1.5957498443534004,542,EleutherAI/pythia-1.4b
3601,19.858368921713286,531,EleutherAI/pythia-1.4b
3602,7.885858609243121,194,EleutherAI/pythia-1.4b
3603,12.882414213055421,636,EleutherAI/pythia-1.4b
3604,17.35937406264163,764,EleutherAI/pythia-1.4b
3605,3.492175444318851,481,EleutherAI/pythia-1.4b
3606,24.247678362411733,376,EleutherAI/pythia-1.4b
3607,3.980599886796423,396,EleutherAI/pythia-1.4b
3608,16.192629190133406,351,EleutherAI/pythia-1.4b
3609,90.63861019453883,18,EleutherAI/pythia-1.4b
3610,26.123810682526102,218,EleutherAI/pythia-1.4b
3611,5.402806907972569,530,EleutherAI/pythia-1.4b
3612,15.550669154144439,542,EleutherAI/pythia-1.4b
3613,10.457910771128164,387,EleutherAI/pythia-1.4b
3614,22.181363678630053,602,EleutherAI/pythia-1.4b
3615,3.722730101347462,591,EleutherAI/pythia-1.4b
3616,4.261715865482527,483,EleutherAI/pythia-1.4b
3617,3.6662887535816404,510,EleutherAI/pythia-1.4b
3618,16.763191413221026,768,EleutherAI/pythia-1.4b
3619,15.099848713659467,327,EleutherAI/pythia-1.4b
3620,21.791720283597623,143,EleutherAI/pythia-1.4b
3621,44.164495199794395,88,EleutherAI/pythia-1.4b
3622,9.543914448541013,690,EleutherAI/pythia-1.4b
3623,8.930387622490516,449,EleutherAI/pythia-1.4b
3624,43.253283710995454,442,EleutherAI/pythia-1.4b
3625,26.74301294866524,63,EleutherAI/pythia-1.4b
3626,27.986920607851378,231,EleutherAI/pythia-1.4b
3627,9.388622795005206,575,EleutherAI/pythia-1.4b
3628,6.331795946303706,257,EleutherAI/pythia-1.4b
3629,21.954237444347868,279,EleutherAI/pythia-1.4b
3630,47.32527265401903,69,EleutherAI/pythia-1.4b
3631,17.643131300173877,264,EleutherAI/pythia-1.4b
3632,4.015250609954143,352,EleutherAI/pythia-1.4b
3633,30.780344064551407,74,EleutherAI/pythia-1.4b
3634,24.717256659076703,234,EleutherAI/pythia-1.4b
3635,9.585794644422458,192,EleutherAI/pythia-1.4b
3636,18.832324279584217,86,EleutherAI/pythia-1.4b
3637,20.764887201042903,813,EleutherAI/pythia-1.4b
3638,45.24768153498407,56,EleutherAI/pythia-1.4b
3639,8.495577033709496,1035,EleutherAI/pythia-1.4b
3640,11.745281951572755,170,EleutherAI/pythia-1.4b
3641,18.15405717565091,249,EleutherAI/pythia-1.4b
3642,11.80793420875361,290,EleutherAI/pythia-1.4b
3643,7.4609048085480465,772,EleutherAI/pythia-1.4b
3644,15.833362955000785,392,EleutherAI/pythia-1.4b
3645,4.0708904572646425,227,EleutherAI/pythia-1.4b
3646,14.595505714687253,169,EleutherAI/pythia-1.4b
3647,17.373215961581852,2943,EleutherAI/pythia-1.4b
3648,18.347532839175127,500,EleutherAI/pythia-1.4b
3649,4.603702874415533,536,EleutherAI/pythia-1.4b
3650,18.50810231335489,519,EleutherAI/pythia-1.4b
3651,3.093769098308039,338,EleutherAI/pythia-1.4b
3652,5.099656980835421,222,EleutherAI/pythia-1.4b
3653,11.694825741092746,700,EleutherAI/pythia-1.4b
3654,31.897374387669096,351,EleutherAI/pythia-1.4b
3655,13.124704175656419,486,EleutherAI/pythia-1.4b
3656,5.216667596756969,307,EleutherAI/pythia-1.4b
3657,8.415947200516475,3147,EleutherAI/pythia-1.4b
3658,3.2238885491627065,120,EleutherAI/pythia-1.4b
3659,5.292458550362346,158,EleutherAI/pythia-1.4b
3660,13.844921432670327,557,EleutherAI/pythia-1.4b
3661,18.552020745455266,231,EleutherAI/pythia-1.4b
3662,29.117887398750295,745,EleutherAI/pythia-1.4b
3663,26.518181729696487,33,EleutherAI/pythia-1.4b
3664,13.451149788752977,804,EleutherAI/pythia-1.4b
3665,13.199777282259994,59,EleutherAI/pythia-1.4b
3666,127.07937819272765,25,EleutherAI/pythia-1.4b
3667,29.770656174347053,274,EleutherAI/pythia-1.4b
3668,4.306434017533059,299,EleutherAI/pythia-1.4b
3669,27.438885167100644,570,EleutherAI/pythia-1.4b
3670,28.181701274782064,37,EleutherAI/pythia-1.4b
3671,11.120450715909916,1033,EleutherAI/pythia-1.4b
3672,14.870660428336958,519,EleutherAI/pythia-1.4b
3673,8.112425528031054,219,EleutherAI/pythia-1.4b
3674,10.371555202094976,460,EleutherAI/pythia-1.4b
3675,18.9994646211236,948,EleutherAI/pythia-1.4b
3676,24.06131040498385,389,EleutherAI/pythia-1.4b
3677,14.429223213126901,2263,EleutherAI/pythia-1.4b
3678,37.42637713038714,594,EleutherAI/pythia-1.4b
3679,16.32165294982765,1041,EleutherAI/pythia-1.4b
3680,54.78607679357653,48,EleutherAI/pythia-1.4b
3681,25.75702214168582,131,EleutherAI/pythia-1.4b
3682,9.124564418272207,1032,EleutherAI/pythia-1.4b
3683,31.204468151806548,43,EleutherAI/pythia-1.4b
3684,8.313986638992558,334,EleutherAI/pythia-1.4b
3685,7.414183405495071,637,EleutherAI/pythia-1.4b
3686,4.4918648820321145,248,EleutherAI/pythia-1.4b
3687,18.166782402905977,847,EleutherAI/pythia-1.4b
3688,3.931868493703813,314,EleutherAI/pythia-1.4b
3689,22.7958841499043,646,EleutherAI/pythia-1.4b
3690,7.2850685542871805,63,EleutherAI/pythia-1.4b
3691,8.474733882444022,80,EleutherAI/pythia-1.4b
3692,37.40821401863039,668,EleutherAI/pythia-1.4b
3693,9.965232712384767,254,EleutherAI/pythia-1.4b
3694,24.106695742804465,42,EleutherAI/pythia-1.4b
3695,11.930632917033348,30,EleutherAI/pythia-1.4b
3696,13.631361267773222,864,EleutherAI/pythia-1.4b
3697,15.578452508904334,1516,EleutherAI/pythia-1.4b
3698,15.395607200140404,694,EleutherAI/pythia-1.4b
3699,16.262847458364895,639,EleutherAI/pythia-1.4b
3700,21.002953989656785,4284,EleutherAI/pythia-1.4b
3701,8.323268553968774,287,EleutherAI/pythia-1.4b
3702,13.107376874159261,225,EleutherAI/pythia-1.4b
3703,5.0341174934923245,271,EleutherAI/pythia-1.4b
3704,13.846885599449427,936,EleutherAI/pythia-1.4b
3705,30.122157777769306,628,EleutherAI/pythia-1.4b
3706,17.105822251339116,527,EleutherAI/pythia-1.4b
3707,16.63874812223121,754,EleutherAI/pythia-1.4b
3708,50.08798535595644,58,EleutherAI/pythia-1.4b
3709,3.0715490521928186,470,EleutherAI/pythia-1.4b
3710,24.946319669997457,59,EleutherAI/pythia-1.4b
3711,5.830665481758901,764,EleutherAI/pythia-1.4b
3712,12.534374219897842,339,EleutherAI/pythia-1.4b
3713,2.8039923607756787,364,EleutherAI/pythia-1.4b
3714,9.750785083140647,1042,EleutherAI/pythia-1.4b
3715,21.718031960204602,395,EleutherAI/pythia-1.4b
3716,4.355048595082129,437,EleutherAI/pythia-1.4b
3717,39.16384245797306,725,EleutherAI/pythia-1.4b
3718,17.348575161971446,487,EleutherAI/pythia-1.4b
3719,24.405854124491583,220,EleutherAI/pythia-1.4b
3720,8.541033026110961,1045,EleutherAI/pythia-1.4b
3721,9.98066183768417,998,EleutherAI/pythia-1.4b
3722,24.46867906530619,103,EleutherAI/pythia-1.4b
3723,15.0110376273038,283,EleutherAI/pythia-1.4b
3724,12.121763921916559,553,EleutherAI/pythia-1.4b
3725,6.146632549261767,110,EleutherAI/pythia-1.4b
3726,18.262634806676637,95,EleutherAI/pythia-1.4b
3727,9.298119219392662,1287,EleutherAI/pythia-1.4b
3728,15.296782867084477,156,EleutherAI/pythia-1.4b
3729,27.750076896157683,1133,EleutherAI/pythia-1.4b
3730,3.139569739470487,515,EleutherAI/pythia-1.4b
3731,34.46236565200649,1254,EleutherAI/pythia-1.4b
3732,9.998240945372403,1514,EleutherAI/pythia-1.4b
3733,23.271505481895357,783,EleutherAI/pythia-1.4b
3734,7.994815645351002,66,EleutherAI/pythia-1.4b
3735,13.091714153258549,547,EleutherAI/pythia-1.4b
3736,8.091991835573559,399,EleutherAI/pythia-1.4b
3737,10.045414583770278,738,EleutherAI/pythia-1.4b
3738,25.055567011254976,488,EleutherAI/pythia-1.4b
3739,16.38676081655747,586,EleutherAI/pythia-1.4b
3740,5.684538436498853,208,EleutherAI/pythia-1.4b
3741,20.26266444163846,365,EleutherAI/pythia-1.4b
3742,24.205766985487053,259,EleutherAI/pythia-1.4b
3743,4.749405249820485,490,EleutherAI/pythia-1.4b
3744,11.170641813667528,661,EleutherAI/pythia-1.4b
3745,24.227678238472706,1485,EleutherAI/pythia-1.4b
3746,11.91225748979183,260,EleutherAI/pythia-1.4b
3747,16.081743565583285,708,EleutherAI/pythia-1.4b
3748,10.763377676934825,383,EleutherAI/pythia-1.4b
3749,18.801525805849362,459,EleutherAI/pythia-1.4b
3750,12.445486326917784,845,EleutherAI/pythia-1.4b
3751,8.88510888640577,123,EleutherAI/pythia-1.4b
3752,18.814476108120672,261,EleutherAI/pythia-1.4b
3753,61.83300801504442,61,EleutherAI/pythia-1.4b
3754,24.06810931154674,239,EleutherAI/pythia-1.4b
3755,4.634681812518972,372,EleutherAI/pythia-1.4b
3756,14.453789244474422,415,EleutherAI/pythia-1.4b
3757,5.244344556032559,276,EleutherAI/pythia-1.4b
3758,8.827252483083766,1042,EleutherAI/pythia-1.4b
3759,24.947265366830578,181,EleutherAI/pythia-1.4b
3760,4.372333529248589,663,EleutherAI/pythia-1.4b
3761,13.26958389615178,1178,EleutherAI/pythia-1.4b
3762,7.4244448062584505,145,EleutherAI/pythia-1.4b
3763,3.454788066092845,122,EleutherAI/pythia-1.4b
3764,45.59598611248482,241,EleutherAI/pythia-1.4b
3765,14.927684459804592,1280,EleutherAI/pythia-1.4b
3766,17.29241363494925,847,EleutherAI/pythia-1.4b
3767,24.30805603227364,379,EleutherAI/pythia-1.4b
3768,3.879058113966427,229,EleutherAI/pythia-1.4b
3769,8.906982568753621,1030,EleutherAI/pythia-1.4b
3770,18.606012892096786,394,EleutherAI/pythia-1.4b
3771,4.475283079588328,474,EleutherAI/pythia-1.4b
3772,52.770768113330746,51,EleutherAI/pythia-1.4b
3773,15.743811143710639,1717,EleutherAI/pythia-1.4b
3774,22.171085315485527,252,EleutherAI/pythia-1.4b
3775,4.063418550074881,722,EleutherAI/pythia-1.4b
3776,40.8001645037867,582,EleutherAI/pythia-1.4b
3777,12.622491481053205,539,EleutherAI/pythia-1.4b
3778,13.193541258789242,194,EleutherAI/pythia-1.4b
3779,4.1260109656867865,217,EleutherAI/pythia-1.4b
3780,9.938004189584099,555,EleutherAI/pythia-1.4b
3781,6.509436339334802,772,EleutherAI/pythia-1.4b
3782,19.198736600136886,860,EleutherAI/pythia-1.4b
3783,19.371322573714917,695,EleutherAI/pythia-1.4b
3784,24.902054823671975,255,EleutherAI/pythia-1.4b
3785,25.08505267185387,629,EleutherAI/pythia-1.4b
3786,12.686416748177754,1003,EleutherAI/pythia-1.4b
3787,27.412311598969037,437,EleutherAI/pythia-1.4b
3788,25.225519463030306,619,EleutherAI/pythia-1.4b
3789,3.9442794653007147,254,EleutherAI/pythia-1.4b
3790,29.3563177919352,305,EleutherAI/pythia-1.4b
3791,16.388687035516856,282,EleutherAI/pythia-1.4b
3792,15.13364807760519,233,EleutherAI/pythia-1.4b
3793,4.745230991564267,145,EleutherAI/pythia-1.4b
3794,9.079537146397357,496,EleutherAI/pythia-1.4b
3795,6.5632564687311135,411,EleutherAI/pythia-1.4b
3796,14.703762853012133,587,EleutherAI/pythia-1.4b
3797,36.38616755467507,247,EleutherAI/pythia-1.4b
3798,5.972275267601898,206,EleutherAI/pythia-1.4b
3799,12.954393334056487,631,EleutherAI/pythia-1.4b
3800,29.68933350005156,246,EleutherAI/pythia-1.4b
3801,9.722211457767543,425,EleutherAI/pythia-1.4b
3802,50.89285536178942,11,EleutherAI/pythia-1.4b
3803,7.999485078153087,464,EleutherAI/pythia-1.4b
3804,22.142163353461214,312,EleutherAI/pythia-1.4b
3805,12.556505110746999,361,EleutherAI/pythia-1.4b
3806,4.959700817592144,202,EleutherAI/pythia-1.4b
3807,157.4667920613415,15,EleutherAI/pythia-1.4b
3808,6.142400992371507,169,EleutherAI/pythia-1.4b
3809,18.973069561161857,267,EleutherAI/pythia-1.4b
3810,17.86350508395274,245,EleutherAI/pythia-1.4b
3811,25.70265234335329,616,EleutherAI/pythia-1.4b
3812,24.453836579104077,1232,EleutherAI/pythia-1.4b
3813,21.610704739944257,39,EleutherAI/pythia-1.4b
3814,9.724508823398287,1208,EleutherAI/pythia-1.4b
3815,6.046657205899988,863,EleutherAI/pythia-1.4b
3816,28.85429660936929,353,EleutherAI/pythia-1.4b
3817,58.17099815873843,34,EleutherAI/pythia-1.4b
3818,5.199410559384176,424,EleutherAI/pythia-1.4b
3819,8.513696226829893,147,EleutherAI/pythia-1.4b
3820,11.48694010236484,172,EleutherAI/pythia-1.4b
3821,15.1146162765967,317,EleutherAI/pythia-1.4b
3822,6.438514801090589,1034,EleutherAI/pythia-1.4b
3823,13.863673252759535,904,EleutherAI/pythia-1.4b
3824,4.343926790347158,436,EleutherAI/pythia-1.4b
3825,21.35731309250382,525,EleutherAI/pythia-1.4b
3826,15.227718482744859,543,EleutherAI/pythia-1.4b
3827,26.803014852516007,579,EleutherAI/pythia-1.4b
3828,17.365343234386106,390,EleutherAI/pythia-1.4b
3829,23.667087932595066,262,EleutherAI/pythia-1.4b
3830,23.965692881537848,539,EleutherAI/pythia-1.4b
3831,7.651015912446554,782,EleutherAI/pythia-1.4b
3832,20.538804083118535,394,EleutherAI/pythia-1.4b
3833,11.903865101511686,226,EleutherAI/pythia-1.4b
3834,12.459291621622125,591,EleutherAI/pythia-1.4b
3835,9.534621501281363,674,EleutherAI/pythia-1.4b
3836,23.3005248342071,1101,EleutherAI/pythia-1.4b
3837,16.347254975424036,501,EleutherAI/pythia-1.4b
3838,37.43490862796995,707,EleutherAI/pythia-1.4b
3839,3.1746019118637103,227,EleutherAI/pythia-1.4b
3840,19.22554186283225,712,EleutherAI/pythia-1.4b
3841,10.891483748478977,861,EleutherAI/pythia-1.4b
3842,4.0858350884830905,247,EleutherAI/pythia-1.4b
3843,145.8936207778821,26,EleutherAI/pythia-1.4b
3844,11.819803553292523,243,EleutherAI/pythia-1.4b
3845,15.759151672780352,368,EleutherAI/pythia-1.4b
3846,9.881027578756864,293,EleutherAI/pythia-1.4b
3847,5.157750555055375,455,EleutherAI/pythia-1.4b
3848,9.276377483477628,353,EleutherAI/pythia-1.4b
3849,4.738681597803523,442,EleutherAI/pythia-1.4b
3850,5.201752759326877,1017,EleutherAI/pythia-1.4b
3851,27.326594197606923,526,EleutherAI/pythia-1.4b
3852,5.499983291061516,344,EleutherAI/pythia-1.4b
3853,11.507902043748093,485,EleutherAI/pythia-1.4b
3854,7.8088991196457,144,EleutherAI/pythia-1.4b
3855,8.952663058405868,425,EleutherAI/pythia-1.4b
3856,15.185194999733064,215,EleutherAI/pythia-1.4b
3857,5.709702249107143,264,EleutherAI/pythia-1.4b
3858,11.037960055573011,815,EleutherAI/pythia-1.4b
3859,11.690245520918888,221,EleutherAI/pythia-1.4b
3860,5.988100791526093,180,EleutherAI/pythia-1.4b
3861,3.654860115294619,66,EleutherAI/pythia-1.4b
3862,16.282971791619545,212,EleutherAI/pythia-1.4b
3863,5.290958458483068,454,EleutherAI/pythia-1.4b
3864,5.450343918180686,369,EleutherAI/pythia-1.4b
3865,23.813185706536952,353,EleutherAI/pythia-1.4b
3866,6.86492735344956,163,EleutherAI/pythia-1.4b
3867,20.040348367697842,1082,EleutherAI/pythia-1.4b
3868,4.516490491750501,82,EleutherAI/pythia-1.4b
3869,10.817663272902879,906,EleutherAI/pythia-1.4b
3870,8.966966959257341,499,EleutherAI/pythia-1.4b
3871,4.525826424360822,255,EleutherAI/pythia-1.4b
3872,11.38433831483958,238,EleutherAI/pythia-1.4b
3873,6.053791740444141,269,EleutherAI/pythia-1.4b
3874,31.853797531669507,96,EleutherAI/pythia-1.4b
3875,14.147083308823408,456,EleutherAI/pythia-1.4b
3876,7.699064539356814,612,EleutherAI/pythia-1.4b
3877,6.271396964617542,123,EleutherAI/pythia-1.4b
3878,20.32499783975109,98,EleutherAI/pythia-1.4b
3879,5.249519176638491,215,EleutherAI/pythia-1.4b
3880,4.65199729317628,239,EleutherAI/pythia-1.4b
3881,22.211210594969042,460,EleutherAI/pythia-1.4b
3882,5.118401499179486,98,EleutherAI/pythia-1.4b
3883,26.08534750255501,923,EleutherAI/pythia-1.4b
3884,15.241048509338858,168,EleutherAI/pythia-1.4b
3885,8.916414175375635,1024,EleutherAI/pythia-1.4b
3886,19.991162069989365,450,EleutherAI/pythia-1.4b
3887,4.104827069525869,207,EleutherAI/pythia-1.4b
3888,22.37235920661532,76,EleutherAI/pythia-1.4b
3889,13.972007641655852,114,EleutherAI/pythia-1.4b
3890,16.090771773734243,1279,EleutherAI/pythia-1.4b
3891,35.477482554376984,257,EleutherAI/pythia-1.4b
3892,28.275628391877376,69,EleutherAI/pythia-1.4b
3893,23.464507677766573,561,EleutherAI/pythia-1.4b
3894,10.692587078333068,318,EleutherAI/pythia-1.4b
3895,5.920730208789824,389,EleutherAI/pythia-1.4b
3896,6.07334726946631,134,EleutherAI/pythia-1.4b
3897,5.188005418457637,173,EleutherAI/pythia-1.4b
3898,21.842086919814182,192,EleutherAI/pythia-1.4b
3899,7.01584734277186,597,EleutherAI/pythia-1.4b
3900,12.67569608638109,1686,EleutherAI/pythia-1.4b
3901,15.604681907697588,1273,EleutherAI/pythia-1.4b
3902,20.911687999343165,250,EleutherAI/pythia-1.4b
3903,21.228914245152716,71,EleutherAI/pythia-1.4b
3904,5.945320597555666,804,EleutherAI/pythia-1.4b
3905,5.414458993381735,189,EleutherAI/pythia-1.4b
3906,4.030115891080396,226,EleutherAI/pythia-1.4b
3907,11.972985487157663,843,EleutherAI/pythia-1.4b
3908,15.372096631619858,391,EleutherAI/pythia-1.4b
3909,30.849808849297506,160,EleutherAI/pythia-1.4b
3910,7.146892634803176,562,EleutherAI/pythia-1.4b
3911,3.8256625482935513,473,EleutherAI/pythia-1.4b
3912,11.380289392279261,328,EleutherAI/pythia-1.4b
3913,21.51062011478176,664,EleutherAI/pythia-1.4b
3914,39.50718987360791,224,EleutherAI/pythia-1.4b
3915,20.580130799454093,551,EleutherAI/pythia-1.4b
3916,4.726683757884766,497,EleutherAI/pythia-1.4b
3917,10.921842828716715,988,EleutherAI/pythia-1.4b
3918,19.863497160001153,566,EleutherAI/pythia-1.4b
3919,6.323315314320154,215,EleutherAI/pythia-1.4b
3920,11.279713189914979,616,EleutherAI/pythia-1.4b
3921,4.464531679866347,466,EleutherAI/pythia-1.4b
3922,4.675601429048611,449,EleutherAI/pythia-1.4b
3923,8.194456816591105,810,EleutherAI/pythia-1.4b
3924,6.070276840357205,572,EleutherAI/pythia-1.4b
3925,14.999818359459823,1198,EleutherAI/pythia-1.4b
3926,21.17499323260016,187,EleutherAI/pythia-1.4b
3927,25.042893998998807,554,EleutherAI/pythia-1.4b
3928,20.47654310918802,1714,EleutherAI/pythia-1.4b
3929,29.604880062177937,714,EleutherAI/pythia-1.4b
3930,20.724711297809897,1192,EleutherAI/pythia-1.4b
3931,25.207152672430208,935,EleutherAI/pythia-1.4b
3932,8.9425769171003,159,EleutherAI/pythia-1.4b
3933,8.776070708609799,1412,EleutherAI/pythia-1.4b
3934,26.159904268635298,1030,EleutherAI/pythia-1.4b
3935,32.20487700449413,259,EleutherAI/pythia-1.4b
3936,23.77861777731288,234,EleutherAI/pythia-1.4b
3937,5.864138434034769,62,EleutherAI/pythia-1.4b
3938,18.931011207856642,632,EleutherAI/pythia-1.4b
3939,14.654643279705379,398,EleutherAI/pythia-1.4b
3940,32.55805604539692,125,EleutherAI/pythia-1.4b
3941,35.4223422541278,35,EleutherAI/pythia-1.4b
3942,5.283921656657283,402,EleutherAI/pythia-1.4b
3943,27.874945412555018,241,EleutherAI/pythia-1.4b
3944,282.98039962124363,16,EleutherAI/pythia-1.4b
3945,51.41222987957772,47,EleutherAI/pythia-1.4b
3946,16.78167814144236,998,EleutherAI/pythia-1.4b
3947,9.739040458027008,442,EleutherAI/pythia-1.4b
3948,3.9546481691057003,231,EleutherAI/pythia-1.4b
3949,10.116627670108874,278,EleutherAI/pythia-1.4b
3950,10.526675843553582,74,EleutherAI/pythia-1.4b
3951,5.201329250145822,251,EleutherAI/pythia-1.4b
